,Book Author,Book Owner,Publication Year
563,Maxwell Geismar,Ernest Hemingway,1947
564,Maxwell Geismar,Ernest Hemingway,1942
565,Martha Gellhorn,Ernest Hemingway,1941
566,Martha Gellhorn,Ernest Hemingway,1944
567,Martha Gellhorn,Ernest Hemingway,1940
568,Martha Gellhorn,Ernest Hemingway,1940
569,Martha Gellhorn,Ernest Hemingway,1940
570,Martha Gellhorn,Ernest Hemingway,1948
571,Walter Gellhorn,Ernest Hemingway,1941
572,Paul Gentizon,Ernest Hemingway,1949
573,Willis De Vere George,Ernest Hemingway,1946
574,Digby George [Robert Standish] Gerahty,Ernest Hemingway,1944
575,Digby George [Robert Standish] Gerahty,Ernest Hemingway,1944
576,Digby George [Robert Standish] Gerahty,Ernest Hemingway,1949
577,Digby George [Robert Standish] Gerahty,Ernest Hemingway,1942
578,Pieter Geyl,Ernest Hemingway,1949
579,Constantin Virgil Gheorghiu,Ernest Hemingway,1949
580,Luigi Ghidini (ed.),Ernest Hemingway,1946
581,John McAndrew (ed.),Ernest Hemingway,1940
582,Elizabeth McCausland,Ernest Hemingway,1946
583,Horace McCoy,Ernest Hemingway,1948
584,Carson McCullers,Ernest Hemingway,1941
585,Charles McDermand,Ernest Hemingway,1946
586,Charles Brown MacDonald,Ernest Hemingway,1947
587,Elizabeth P. McIntosh,Ernest Hemingway,1947
588,Arthur Raymond Macdougall,Ernest Hemingway,1946
589,Syl MacDowell,Ernest Hemingway,1948
590,Shields McIlwaine,Ernest Hemingway,1948
591,Florence Horn,Ernest Hemingway,1941
592,James Francis Horrabin,Ernest Hemingway,1940
593,Frank Olney Hough,Ernest Hemingway,1947
594,George Locke Howe,Ernest Hemingway,1949
595,Almonte Charles Howell,Ernest Hemingway,1943
596,Cromwell Gibbons,Ernest Hemingway,1943
597,André Gide,Ernest Hemingway,1944
598,André Gide,Ernest Hemingway,1949
599,André Gide,Ernest Hemingway,1948
600,Sigfried Giedion,Ernest Hemingway,1948
601,G. M. Gilbert,Ernest Hemingway,1947
602,Mary (Davis) Gillies,Ernest Hemingway,1942
603,Edmund Gilligan,Ernest Hemingway,1943
604,Thomas Charles Gillmer,Ernest Hemingway,1944
605,Guy Gilpatric,Ernest Hemingway,1943
606,Natalia Ginzburg,Ernest Hemingway,1947
607,Natalia Ginzburg,Ernest Hemingway,1949
608,Natalia Ginzburg,Ernest Hemingway,1945
609,Giotto di Bondone,Ernest Hemingway,1946
610,Roland Joseph McKinney,Ernest Hemingway,1942
611,Robert McLaughlin,Ernest Hemingway,1945
612,Robert McLaughlin,Ernest Hemingway,1947
613,Fitzroy Maclean,Ernest Hemingway,1949
614,Archibald MacLeish,Ernest Hemingway,1948
615,George McMillan,Ernest Hemingway,1949
616,Hugh Fraser Macmillan,Ernest Hemingway,1943
617,D'Arcy McNickle,Ernest Hemingway,1949
618,John McNulty,Ernest Hemingway,1946
619,Pierre MacOrlan,Ernest Hemingway,1946
620,Carey McWilliams,Ernest Hemingway,1946
621,Salvador de Madariaga,Ernest Hemingway,1942
622,Hans Bernd Gisevius,Ernest Hemingway,1947
623,Benjamin Gitlow,Ernest Hemingway,1940
624,Benjamin Gitlow,Ernest Hemingway,1948
625,Lawson Glassop,Ernest Hemingway,1944
626,Carl Glick,Ernest Hemingway,1945
627,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1947
628,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1947
629,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1946
630,Jerzy G. Gliksman,Ernest Hemingway,1948
631,Sir John Bagot Glubb,Ernest Hemingway,1948
632,Jon Godden,Ernest Hemingway,1948
633,Rumer Godden,Ernest Hemingway,1946
634,Joseph Charles Godfrey,Ernest Hemingway,1949
635,Joseph Goebbels,Ernest Hemingway,1948
636,Dorothy Burne Goebel,Ernest Hemingway,1945
637,Louis Madelin,Ernest Hemingway,1948
638,Margarita Madrigal,Ernest Hemingway,1943
639,Margarita Madrigal,Ernest Hemingway,1945
640,Frank N. Magill (ed.),Ernest Hemingway,1949
641,Alfred Thayer Mahan,Ernest Hemingway,1949
642,Norman Mailer,Ernest Hemingway,1948
643,Daniel Mainwaring,Ernest Hemingway,1941
644,Harlan Major,Ernest Hemingway,1948
645,[N.auth],Ernest Hemingway,1948
646,[N.auth],Ernest Hemingway,1947
647,[N.auth],Ernest Hemingway,1946
648,[N.auth],Ernest Hemingway,1943
649,Curzio Malaparte,Ernest Hemingway,1946
650,Jean Malaquais,Ernest Hemingway,1948
651,David Malcolmson,Ernest Hemingway,1941
652,Russell Maloney,Ernest Hemingway,1945
653,André Malraux,Ernest Hemingway,1949
654,André Malraux,Ernest Hemingway,1946
655,Albert Maltz,Ernest Hemingway,1940
656,Hendrik de Man,Ernest Hemingway,1941
657,Hendrik de Man,Ernest Hemingway,1944
658,André Manciot,Ernest Hemingway,1943
659,Martin Hu_rlimann,Ernest Hemingway,1947
660,Feike Feikema,Ernest Hemingway,1947
661,Harold Phillips Manly,Ernest Hemingway,1942
662,Richard Arthur Warren Hughes,Ernest Hemingway,1944
663,Jack Hughes-Parry,Ernest Hemingway,1949
664,Thomas Mann,Ernest Hemingway,1942
665,W. J. Humphreys,Ernest Hemingway,1942
666,Rolfe Humphries,Ernest Hemingway,1949
667,Max Manus,Ernest Hemingway,1947
668,[N.auth],Ernest Hemingway,1943
669,Ruth Hunter,Ernest Hemingway,1945
670,Matteo Marangoni,Ernest Hemingway,1948
671,Margaret Sharp Marble,Ernest Hemingway,1947
672,Joseph Moncure March,Ernest Hemingway,1947
673,Alan Marcus,Ernest Hemingway,1948
674,Alice Marie Taride,Ernest Hemingway,1949
675,Frère E.C. Marie-Victorin,Ernest Hemingway,1944
676,Marie Alfred Fouquereaux de Marigny,Ernest Hemingway,1946
677,Beryl Markham,Ernest Hemingway,1942
678,Edward Bennett Marks,Ernest Hemingway,1944
679,Johann Wolfgang von Goethe,Ernest Hemingway,1949
680,Johann Wolfgang von Goethe,Ernest Hemingway,1948
681,Vincent van Gogh,Ernest Hemingway,1949
682,Nikola_ Vasil_evich Gogol_,Ernest Hemingway,1944
683,Douglas Goldring,Ernest Hemingway,1949
684,John P. Marquand,Ernest Hemingway,1943
685,George Peabody Gooch,Ernest Hemingway,1947
686,[N.auth],Ernest Hemingway,1949
687,Marcus Goodrich,Ernest Hemingway,1941
688,Ngaio Marsh,Ernest Hemingway,1943
689,Harold Leland Goodwin,Ernest Hemingway,1943
690,Ngaio Marsh,Ernest Hemingway,1940
691,Georges Gordon,Ernest Hemingway,1947
692,Maksim Gorky,Ernest Hemingway,1946
693,Samuel Lyman Atwood Marshall,Ernest Hemingway,1941
694,Samuel Lyman Atwood Marshall,Ernest Hemingway,1947
695,Renée Pierre Gosset,Ernest Hemingway,1945
696,Igor Gouzenko,Ernest Hemingway,1948
697,Francisco José de Goya y Lucientes,Ernest Hemingway,1948
698,Francisco José de Goya y Lucientes,Ernest Hemingway,1947
699,Francisco José de Goya y Lucientes,Ernest Hemingway,1947
700,Anthony K. Martienssen,Ernest Hemingway,1949
701,Kenneth Grahame,Ernest Hemingway,1940
702,Marcel E. Grancher,Ernest Hemingway,1948
703,Gustavo Grau Mederos,Ernest Hemingway,1943
704,Robert Graves,Ernest Hemingway,1945
705,Robert Graves,Ernest Hemingway,1940
706,James Gray,Ernest Hemingway,1940
707,Wood Gray,Ernest Hemingway,1942
708,Royal Air Force Great Britain,Ernest Hemingway,1941
709,Frederick Lawrence Green,Ernest Hemingway,1948
710,Roland Green,Ernest Hemingway,1947
711,Clement Greenberg,Ernest Hemingway,1948
712,Clement Greenberg,Ernest Hemingway,1948
713,Sydney Greenbie,Ernest Hemingway,1943
714,Graham Greene,Ernest Hemingway,1948
715,Graham Greene,Ernest Hemingway,1948
716,Ruth Greenup,Ernest Hemingway,1947
717,Horace Gregory,Ernest Hemingway,1941
718,William K. Gregory,Ernest Hemingway,1947
719,Gaetano Compagnoni,Ernest Hemingway,1948
720,Eddie Condon,Ernest Hemingway,1947
721,Cyril Connolly,Ernest Hemingway,1946
722,Cyril Connolly,Ernest Hemingway,1945
723,Cyril Connolly,Ernest Hemingway,1946
724,Barnaby Conrad,Ernest Hemingway,1948
725,Maurice Constantin-Weyer,Ernest Hemingway,1941
726,Roch Grey,Ernest Hemingway,1942
727,Roberto Cantalupo,Ernest Hemingway,1948
728,Nordahl Grieg,Ernest Hemingway,1945
729,Hans Christian Andersen,Ernest Hemingway,1948
730,Hans Christian Andersen,Ernest Hemingway,1948
731,George Grosz,Ernest Hemingway,1946
732,Sherwood Anderson,Ernest Hemingway,1942
733,John Groth,Ernest Hemingway,1945
734,Bert Andrews,Ernest Hemingway,1948
735,Roy Chapman Andrews,Ernest Hemingway,1945
736,Alan D. Gruskin,Ernest Hemingway,1948
737,Wayne Andrews,Ernest Hemingway,1946
738,Luigi Maria Guadagnino,Ernest Hemingway,1948
739,Marguerite Guggenheim,Ernest Hemingway,1946
740,Georges Guibillon,Ernest Hemingway,1946
741,[N.auth],Ernest Hemingway,1943
742,[N.auth],Ernest Hemingway,1949
743,Guides Bleus,Ernest Hemingway,1947
744,Guides Bleus,Ernest Hemingway,1949
745,Guides de Pneu Michelin,Ernest Hemingway,1948
746,Guides Michelin,Ernest Hemingway,1949
747,Guides Michelin,Ernest Hemingway,1946
748,Neil Miller Gunn,Ernest Hemingway,1947
749,John Gunther,Ernest Hemingway,1949
750,John Gunther,Ernest Hemingway,1941
751,John Gunther,Ernest Hemingway,1947
752,[N.auth],Ernest Hemingway,1944
753,Dane Coolidge,Ernest Hemingway,1947
754,Duff Cooper,Ernest Hemingway,1943
755,Duff Cooper,Ernest Hemingway,1949
756,John Cobb Cooper,Ernest Hemingway,1948
757,John Cobb Cooper,Ernest Hemingway,1947
758,Royal Samuel Copeland,Ernest Hemingway,1943
759,Hugh Copley,Ernest Hemingway,1948
760,Hugh Copley,Ernest Hemingway,1946
761,Edwin Corle,Ernest Hemingway,1941
762,Edwin Corle,Ernest Hemingway,1949
763,Rafael Diez de la Cortina,Ernest Hemingway,1947
764,Leo Gurko,Ernest Hemingway,1947
765,Alfred Bertram Guthrie,Ernest Hemingway,1947
766,Alfred Bertram Guthrie,Ernest Hemingway,1949
767,Woody Guthrie,Ernest Hemingway,1943
768,Manfred Schanfarber Guttmacher,Ernest Hemingway,1941
769,Hans Habe,Ernest Hemingway,1941
770,Ben Hagglund,Ernest Hemingway,1940
771,Emily Hahn,Ernest Hemingway,1945
772,Emily Hahn,Ernest Hemingway,1946
773,Roderick L. Haig-Brown,Ernest Hemingway,1947
774,William Wister Haines,Ernest Hemingway,1947
775,William Wister Haines,Ernest Hemingway,1947
776,Nancy Hale,Ernest Hemingway,1942
777,Nelson Cole Haley,Ernest Hemingway,1948
778,Henry Marion Hall,Ernest Hemingway,1946
779,Henry Marion Hall,Ernest Hemingway,1946
780,Henry Marion Hall,Ernest Hemingway,1946
781,James Norman Hall,Ernest Hemingway,1940
782,Melvin Adams Hall,Ernest Hemingway,1947
783,C.S. Hammond & Company,Ernest Hemingway,1947
784,Pete Martin,Ernest Hemingway,1948
785,Leonardo Martín Echeverría,Ernest Hemingway,1940
786,Antonio M. Martínez Bello,Ernest Hemingway,1944
787,Antonio M. Martínez Bello,Ernest Hemingway,1948
788,Thérèse Lentfoehr,Ernest Hemingway,1947
789,Jules Hymen Masserman,Ernest Hemingway,1943
790,André Masson,Ernest Hemingway,1943
791,David Masters,Ernest Hemingway,1943
792,Edgar Lee Masters,Ernest Hemingway,1942
793,Eusebio O. Matameros y Pavia,Ernest Hemingway,1948
794,Robert Mathéron,Ernest Hemingway,1944
795,Henri Matisse,Ernest Hemingway,1943
796,Allen R. Matthews,Ernest Hemingway,1947
797,Herbert Lionel Matthews,Ernest Hemingway,1946
798,F. O. Matthiessen,Ernest Hemingway,1947
799,F. O. Matthiessen,Ernest Hemingway,1941
800,F. O. Matthiessen,Ernest Hemingway,1944
801,F. O. Matthiessen,Ernest Hemingway,1947
802,Franco Maugeri,Ernest Hemingway,1948
803,W. Somerset Maugham,Ernest Hemingway,1940
804,Raymond R. Camp,Ernest Hemingway,1948
805,Charles Hurd,Ernest Hemingway,1948
806,Jean Hureau,Ernest Hemingway,1942
807,McCready Huston,Ernest Hemingway,1949
808,W. Somerset Maugham,Ernest Hemingway,1940
809,Graham Seton Hutchison,Ernest Hemingway,1941
810,David Graham Hutton,Ernest Hemingway,1946
811,Oram C Hutton,Ernest Hemingway,1944
812,W. Somerset Maugham,Ernest Hemingway,1949
813,Elspeth Joscelin Grant Huxley,Ernest Hemingway,1948
814,Bill Mauldin,Ernest Hemingway,1949
815,Bill Mauldin,Ernest Hemingway,1945
816,Bill Mauldin,Ernest Hemingway,1945
817,Lucien Gspann,Ernest Hemingway,1942
818,Robert Maxwell Hankins,Ernest Hemingway,1949
819,James Hanley,Ernest Hemingway,1947
820,Arnold Hano (ed.),Ernest Hemingway,1948
821,Harry Hansen,Ernest Hemingway,1942
822,Joseph Mills Hanson,Ernest Hemingway,1946
823,Thomas Hardy,Ernest Hemingway,1942
824,Thomas Hardy,Ernest Hemingway,1942
825,Marion Hargrove,Ernest Hemingway,1942
826,Marion Hargrove,Ernest Hemingway,1948
827,Robert Harling,Ernest Hemingway,1946
828,Floyd Aurthur Harper,Ernest Hemingway,1949
829,Arthur Travers Harris,Ernest Hemingway,1947
830,Henry Wilson Harris,Ernest Hemingway,1943
831,Richard Edes Harrison,Ernest Hemingway,1944
832,Jean Paul Harroy,Ernest Hemingway,1949
833,Joseph Close Harsch,Ernest Hemingway,1941
834,John Hooper Harvey,Ernest Hemingway,1948
835,Arnold Lionel Haskell,Ernest Hemingway,1945
836,Harlan H. Hatcher,Ernest Hemingway,1944
837,Ernest Otto Hauser,Ernest Hemingway,1940
838,Ethel Hinckley Hausman,Ernest Hemingway,1948
839,Leon Augustus Hausman,Ernest Hemingway,1946
840,Havana Museo Carlos de la Torre y Huerta,Ernest Hemingway,1946
841,Walter Havighurst,Ernest Hemingway,1942
842,Walter Havighurst,Ernest Hemingway,1944
843,John Hawkes,Ernest Hemingway,1949
844,Nathaniel Hawthorne,Ernest Hemingway,1948
845,Nathaniel Hawthorne,Ernest Hemingway,1946
846,Jacques Yves Cousteau,Ernest Hemingway,1946
847,Ferdinand Otto Miksche,Ernest Hemingway,1942
848,Ferdinand Otto Miksche,Ernest Hemingway,1946
849,Milena Milani,Ernest Hemingway,1947
850,Noel Coward,Ernest Hemingway,1940
851,Malcolm Cowley (ed.),Ernest Hemingway,1944
852,Berkeley Anthony Cox,Ernest Hemingway,1946
853,James Gould Cozzens,Ernest Hemingway,1940
854,James Gould Cozzens,Ernest Hemingway,1942
855,John Houston Craige,Ernest Hemingway,1941
856,Frances Crane,Ernest Hemingway,1942
857,John Lee Hydrick,Ernest Hemingway,1942
858,Stanley Edgar Hyman,Ernest Hemingway,1948
859,George Reid Millar,Ernest Hemingway,1946
860,George Reid Millar,Ernest Hemingway,1948
861,George Reid Millar,Ernest Hemingway,1946
862,Thomas à Kempis,Ernest Hemingway,1948
863,Infantry Journal,Ernest Hemingway,1943
864,Infantry Journal,Ernest Hemingway,1942
865,Infantry Journal,Ernest Hemingway,1944
866,Infantry Journal,Ernest Hemingway,1943
867,Edna St. Vincent Millay,Ernest Hemingway,1941
868,Infantry Journal,Ernest Hemingway,1942
869,Ralph Ingersoll,Ernest Hemingway,1943
870,Ralph Ingersoll,Ernest Hemingway,1948
871,Ralph Ingersoll,Ernest Hemingway,1940
872,Ralph Ingersoll,Ernest Hemingway,1946
873,Hammond Innes,Ernest Hemingway,1947
874,Hammond Innes,Ernest Hemingway,1949
875,Henry Miller,Ernest Hemingway,1947
876,Mary Britton [Isabel Bolton] Miller,Ernest Hemingway,1949
877,Merle Miller,Ernest Hemingway,1948
878,Fred Benjamin Millett,Ernest Hemingway,1940
879,International Game Fish Association,Ernest Hemingway,1948
880,International Game Fish Association,Ernest Hemingway,1945
881,Maurice Morton Milligan,Ernest Hemingway,1948
882,Walter Millis,Ernest Hemingway,1947
883,Fernando de la Millo,Ernest Hemingway,1949
884,Washington Irving,Ernest Hemingway,1944
885,Samuel Isham,Ernest Hemingway,1942
886,Christopher Isherwood,Ernest Hemingway,1946
887,Christopher Isherwood,Ernest Hemingway,1949
888,Christopher Isherwood,Ernest Hemingway,1947
889,Christopher Isherwood,Ernest Hemingway,1945
890,Algernon Victor [Rupert Latimer] Mills,Ernest Hemingway,1945
891,Lorus Johnson Milne,Ernest Hemingway,1947
892,Lorus Johnson Milne,Ernest Hemingway,1947
893,Milo Miloradovich,Ernest Hemingway,1949
894,George Fort Milton,Ernest Hemingway,1942
895,Jeannette Mirsky,Ernest Hemingway,1948
896,Jeannette Mirsky,Ernest Hemingway,1946
897,Margaret Mitchell,Ernest Hemingway,1940
898,Susanna Valentine Mitchell,Ernest Hemingway,1942
899,George Webber Mixter,Ernest Hemingway,1943
900,Alice Leone Moats,Ernest Hemingway,1943
901,Herrymon Maurer,Ernest Hemingway,1941
902,André Maurois,Ernest Hemingway,1940
903,James A. Maxwell,Ernest Hemingway,1948
904,Ralph Mayer,Ernest Hemingway,1945
905,Jules Mazé,Ernest Hemingway,1947
906,Margaret Mead,Ernest Hemingway,1945
907,Richard Mealand,Ernest Hemingway,1947
908,H.L. Mencken,Ernest Hemingway,1948
909,H. L. Mencken,Ernest Hemingway,1943
910,Aubrey Menen,Ernest Hemingway,1949
911,Frank Grant Menke,Ernest Hemingway,1944
912,Roy Meredith,Ernest Hemingway,1949
913,Roy Meredith,Ernest Hemingway,1946
914,Robert Merle,Ernest Hemingway,1949
915,Armand Mermet,Ernest Hemingway,1940
916,Robert Edward Merriam,Ernest Hemingway,1947
917,Gordon Merrick,Ernest Hemingway,1947
918,Thomas Merton,Ernest Hemingway,1948
919,Allan Andrew Michie,Ernest Hemingway,1943
920,Drew Middleton,Ernest Hemingway,1946
921,André Istel,Ernest Hemingway,1944
922,Stuart Brooke Jackman,Ernest Hemingway,1949
923,Charles Jackson,Ernest Hemingway,1944
924,Oswald Jacoby,Ernest Hemingway,1940
925,Ellsworth Jaeger,Ernest Hemingway,1948
926,Henry James,Ernest Hemingway,1946
927,Henry James,Ernest Hemingway,1944
928,Henry James,Ernest Hemingway,1948
929,Henry James,Ernest Hemingway,1948
930,Henry James,Ernest Hemingway,1940
931,William James,Ernest Hemingway,1942
932,Helen Reilly,Ernest Hemingway,1941
933,Marcel R. Reinhard,Ernest Hemingway,1943
934,James Reston,Ernest Hemingway,1942
935,John Rewald,Ernest Hemingway,1940
936,Quentin James Reynolds,Ernest Hemingway,1941
937,Anthony Richard Ewart Rhodes,Ernest Hemingway,1943
938,H. E. Jaques,Ernest Hemingway,1947
939,Randall Jarrell,Ernest Hemingway,1945
940,Stevan Javellana,Ernest Hemingway,1947
941,Clare Jaynes,Ernest Hemingway,1944
942,Clare Jaynes,Ernest Hemingway,1947
943,Thomas Craven,Ernest Hemingway,1949
944,[N.auth],Ernest Hemingway,1948
945,A. J. Cronin,Ernest Hemingway,1941
946,Craig Rice,Ernest Hemingway,1943
947,Harold Rice,Ernest Hemingway,1946
948,Daniel Catton Rich,Ernest Hemingway,1942
949,Willard Rich,Ernest Hemingway,1940
950,Elmer Jenkins,Ernest Hemingway,1947
951,Conrad Richter,Ernest Hemingway,1946
952,Conrad Richter,Ernest Hemingway,1943
953,Conrad Richter,Ernest Hemingway,1940
954,Cyril Edwin Mitchinson Joad,Ernest Hemingway,1944
955,Edgar Johnson,Ernest Hemingway,1945
956,Gerden F. Johnson,Ernest Hemingway,1948
957,Melvin Maynard Johnson,Ernest Hemingway,1944
958,Melvin Maynard Johnson,Ernest Hemingway,1943
959,Helen Riehm,Ernest Hemingway,1941
960,Osa Helen Johnson,Ernest Hemingway,1941
961,Curt Riess,Ernest Hemingway,1941
962,Pamela Hansford Johnson,Ernest Hemingway,1948
963,Curt Riess (ed.),Ernest Hemingway,1945
964,Alva Johnston,Ernest Hemingway,1940
965,Douglas Rigby,Ernest Hemingway,1944
966,J. Linton Rigg,Ernest Hemingway,1949
967,Samuel Paul Johnston,Ernest Hemingway,1941
968,Samuel Paul Johnston,Ernest Hemingway,1941
969,Rainer Maria Rilke,Ernest Hemingway,1943
970,Rainer Maria Rilke,Ernest Hemingway,1940
971,Stanley Johnston,Ernest Hemingway,1943
972,George E. Jones,Ernest Hemingway,1948
973,James Fred Rippy,Ernest Hemingway,1940
974,Philip Furneaux Jordan,Ernest Hemingway,1940
975,Al Cody,Ernest Hemingway,1949
976,Marie Louise Beck Ritz,Ernest Hemingway,1948
977,Matthew Josephson,Ernest Hemingway,1946
978,Matthew Josephson,Ernest Hemingway,1942
979,Ubaldo Riva,Ernest Hemingway,1945
980,Pedro Rivero,Ernest Hemingway,1943
981,Kenneth Lewis Roberts,Ernest Hemingway,1947
982,Kenneth Lewis Roberts,Ernest Hemingway,1940
983,Walter Adolphe Roberts,Ernest Hemingway,1940
984,Willard Robertson,Ernest Hemingway,1940
985,Reuben R. Cross,Ernest Hemingway,1940
986,[N.auth],Ernest Hemingway,1943
987,[N.auth],Ernest Hemingway,1944
988,James [Jay Monaghan] Monaghan,Ernest Hemingway,1946
989,Claude Monet,Ernest Hemingway,1947
990,Francis Jourdain,Ernest Hemingway,1946
991,Francis Jourdain,Ernest Hemingway,1948
992,James Joyce,Ernest Hemingway,1944
993,Will Judy,Ernest Hemingway,1946
994,E. J. Kahn,Ernest Hemingway,1942
995,Máximo José Kahn,Ernest Hemingway,1942
996,Ahmad Kamal,Ernest Hemingway,1940
997,[N.auth],Ernest Hemingway,1943
998,Harnett Thomas Kane,Ernest Hemingway,1941
999,MacKinlay Kantor,Ernest Hemingway,1940
1000,MacKinlay Kantor,Ernest Hemingway,1942
1001,Alfred Kantorowicz,Ernest Hemingway,1947
1002,Walter Karig,Ernest Hemingway,1945
1003,Ray Franklin Kauffman,Ernest Hemingway,1940
1004,Lenard Kaufman,Ernest Hemingway,1948
1005,Allan D. Cruickshank,Ernest Hemingway,1947
1006,Thomas Cruse,Ernest Hemingway,1941
1007,Francisco Cruz,Ernest Hemingway,1945
1008,E. E. Cummings,Ernest Hemingway,1944
1009,Dale Curran,Ernest Hemingway,1940
1010,Charles P. Curtis,Ernest Hemingway,1947
1011,Charles Pelham Curtis,Ernest Hemingway,1945
1012,Mabel Jaques Cuthbert,Ernest Hemingway,1949
1013,Suydam Cutting,Ernest Hemingway,1940
1014,Arturo Cuyás,Ernest Hemingway,1942
1015,Guido D'Agostino,Ernest Hemingway,1940
1016,David Daiches,Ernest Hemingway,1948
1017,[N.auth],Ernest Hemingway,1945
1018,David J. Dallin,Ernest Hemingway,1945
1019,Elizabeth Daly,Ernest Hemingway,1940
1020,Eleanor Dark,Ernest Hemingway,1941
1021,Charles Darwin,Ernest Hemingway,1946
1022,Henry Morton Robinson,Ernest Hemingway,1947
1023,Herbert Reginald Robinson,Ernest Hemingway,1942
1024,James Merlen Robinson,Ernest Hemingway,1947
1025,James Merlen Robinson,Ernest Hemingway,1942
1026,John Roosevelt Robinson,Ernest Hemingway,1948
1027,John Roosevelt Robinson,Ernest Hemingway,1948
1028,Thomas Pendleton Robinson,Ernest Hemingway,1941
1029,William Albert Robinson,Ernest Hemingway,1944
1030,John Rodgers,Ernest Hemingway,1947
1031,Richard Rodgers,Ernest Hemingway,1949
1032,Walter R. Rodgers,Ernest Hemingway,1949
1033,Selden Rodman,Ernest Hemingway,1947
1034,Selden Rodman,Ernest Hemingway,1948
1035,Selden Rodman (ed.),Ernest Hemingway,1948
1036,William Garland Rogers,Ernest Hemingway,1948
1037,Vicente Rojo Lluch,Ernest Hemingway,1942
1038,Edwin Rolfe,Ernest Hemingway,1948
1039,Charles James Rolo,Ernest Hemingway,1944
1040,Erwin Rommel,Ernest Hemingway,1944
1041,Eleanor Roosevelt,Ernest Hemingway,1940
1042,Waverley Lewis Root,Ernest Hemingway,1945
1043,Roman Karmen,Ernest Hemingway,1941
1044,Theodor Rosebury,Ernest Hemingway,1949
1045,W.C. Heinz,Ernest Hemingway,1948
1046,Richard S. Rosenthal,Ernest Hemingway,1947
1047,George Antheil,Ernest Hemingway,1945
1048,Joseph Edward Davies,Ernest Hemingway,1941
1049,Forrest Davis,Ernest Hemingway,1942
1050,Frances Davis,Ernest Hemingway,1940
1051,Hassoldt Davis,Ernest Hemingway,1945
1052,Hassoldt Davis,Ernest Hemingway,1940
1053,[N.auth],Ernest Hemingway,1949
1054,Richard Harding Davis,Ernest Hemingway,1941
1055,Clarence Day,Ernest Hemingway,1945
1056,C. Day Lewis,Ernest Hemingway,1947
1057,John R. Deane,Ernest Hemingway,1947
1058,John William De Forest,Ernest Hemingway,1948
1059,John William De Forest,Ernest Hemingway,1946
1060,Louis Pullig De Gouy,Ernest Hemingway,1947
1061,Louis Pullig De Gouy,Ernest Hemingway,1947
1062,Sir Francis W. De Guingand,Ernest Hemingway,1947
1063,Adolf Dehn,Ernest Hemingway,1945
1064,Dola De Jong,Ernest Hemingway,1945
1065,Freda De Knight,Ernest Hemingway,1948
1066,Paul De Kruif,Ernest Hemingway,1949
1067,Paul De Kruif,Ernest Hemingway,1945
1068,Oscar De Liso,Ernest Hemingway,1949
1069,Peter de Polnay,Ernest Hemingway,1947
1070,John Roy Carlson,Ernest Hemingway,1943
1071,René Descartes,Ernest Hemingway,1945
1072,Alexander Procofieff De Seversky,Ernest Hemingway,1942
1073,Marie Anne Desmarest,Ernest Hemingway,1944
1074,James P. S. Devereux,Ernest Hemingway,1947
1075,Bernard Augustine De Voto,Ernest Hemingway,1947
1076,Bernard Augustine De Voto,Ernest Hemingway,1944
1077,Luis F. Devoto,Ernest Hemingway,1946
1078,Gertrude Diamant,Ernest Hemingway,1942
1079,Asa Don Dickinson,Ernest Hemingway,1948
1080,Sir Gerald Dickens,Ernest Hemingway,1946
1081,Disabled Veterans,Ernest Hemingway,1946
1082,Joseph F. Dinneen,Ernest Hemingway,1949
1083,J. Frank Dobie,Ernest Hemingway,1949
1084,William Edward Dodd,Ernest Hemingway,1942
1085,Natt Noyes Dodge,Ernest Hemingway,1947
1086,John Dollard,Ernest Hemingway,1944
1087,Sir Barry Domvile,Ernest Hemingway,1947
1088,Thomas Donaldson,Ernest Hemingway,1941
1089,John Donne,Ernest Hemingway,1941
1090,John W. Doorly,Ernest Hemingway,1949
1091,Roland Dorgelès,Ernest Hemingway,1940
1092,John Dos Passos,Ernest Hemingway,1946
1093,John Dos Passos,Ernest Hemingway,1943
1094,John Dos Passos,Ernest Hemingway,1946
1095,Fyodor Dostoyevsky,Ernest Hemingway,1949
1096,Fyodor Dostoyevsky,Ernest Hemingway,1942
1097,Frederic H. Douglas,Ernest Hemingway,1941
1098,Henry Kyd Douglas,Ernest Hemingway,1940
1099,Keith Castellain Douglas,Ernest Hemingway,1946
1100,Marjory Stoneman Douglas,Ernest Hemingway,1947
1101,Gilbert Doukan,Ernest Hemingway,1946
1102,Fairfax Davis Downey,Ernest Hemingway,1941
1103,Will Ermine,Ernest Hemingway,1948
1104,Dorothy Draper,Ernest Hemingway,1944
1105,Carl William Drepperd,Ernest Hemingway,1945
1106,[N.auth],Ernest Hemingway,1945
1107,Isidore Lucien Ducasse,Ernest Hemingway,1943
1108,Alexandre Dumas,Ernest Hemingway,1941
1109,R. Ernest Dupuy,Ernest Hemingway,1949
1110,John Durant,Ernest Hemingway,1948
1111,John Durant,Ernest Hemingway,1949
1112,John Durant,Ernest Hemingway,1946
1113,George Dusenbury,Ernest Hemingway,1947
1114,George Bell Dyer,Ernest Hemingway,1940
1115,Max Eastman,Ernest Hemingway,1940
1116,Gustav Eckstein,Ernest Hemingway,1948
1117,Kenneth Edwards,Ernest Hemingway,1947
