,Book Author,Book Owner,Publication Year
581,Elisabeth Braem-Kaiser              ,e.e. cummings,1960
582,Robert E. Spiller              ,e.e. cummings,1962
583,William Wasserstrom              ,e.e. cummings,1963
584,John Lucas              ,e.e. cummings,1961
585,Beatrice Lady Glenavy              ,e.e. cummings,1964
586,Henri Troyat              ,e.e. cummings,1967
587,E. E. Cummings              ,e.e. cummings,1967
588,Raymond Cogniat              ,e.e. cummings,1966
589,Gilles Morris              ,e.e. cummings,1967
590,Christiane Desroches-Noblecourt              ,e.e. cummings,1965
591,Dan Potter              ,e.e. cummings,1965
592,Hester W. Chapman              ,e.e. cummings,1964
593,Georges Simenon              ,e.e. cummings,1964
594,Charles M. Doughty              ,e.e. cummings,1964
595,Marianne Moore              ,e.e. cummings,1966
596,Lord Raglan              ,e.e. cummings,1964
597,Anne Philipe              ,e.e. cummings,1964
598,Marya Zaturenska              ,e.e. cummings,1960
599,Michael Benedikt              ,e.e. cummings,1967
600,Carol Gillanders              ,e.e. cummings,1967
601,Sesyle Joslin              ,e.e. cummings,1961
602,Michael Cooper              ,e.e. cummings,1965
603,Eustace Mullins              ,e.e. cummings,1961
604,John Lucas              ,e.e. cummings,1962
605,Mary Stewart              ,e.e. cummings,1967
606,Laura Achera Huxley              ,e.e. cummings,1968
607,Perry Miller              ,e.e. cummings,1961
608,John Mcintosh              ,e.e. cummings,1967
609,Hamilton Fish Armstrong              ,e.e. cummings,1963
610,Boris Leonidovich Pasternak              ,e.e. cummings,1967
611,William Jovanovich              ,e.e. cummings,1965
612,E. Nesbit              ,e.e. cummings,1963
613,John Lucas              ,e.e. cummings,1965
614,John M. Wasson              ,e.e. cummings,1966
615,E.B. White              ,e.e. cummings,1962
616,Sybille Bedford              ,e.e. cummings,1963
617,James Burnham              ,e.e. cummings,1964
618,Jorge Guillén              ,e.e. cummings,1964
619,John Betjeman              ,e.e. cummings,1962
620,Charles Eric Maine              ,e.e. cummings,1968
621,Margery Allingham              ,e.e. cummings,1965
622,Donald Hatch Andrews              ,e.e. cummings,1966
623,Joseph Conrad              ,e.e. cummings,1960
624,Robert M. Bender              ,e.e. cummings,1965
625,D. H. Lawrence              ,e.e. cummings,1960
626,Bill Martin              ,e.e. cummings,1966
627,Robert M. Coates              ,e.e. cummings,1965
628,Matilda Feliksovna Kshesinskaia              ,e.e. cummings,1961
629,Élisabeth de Gramont              ,e.e. cummings,1966
630,Aubrey Menen              ,e.e. cummings,1962
631,William Jay Smith              ,e.e. cummings,1961
632,Walter Höllerer              ,e.e. cummings,1961
633,R.J. Mitchell              ,e.e. cummings,1965
634,Unknown              ,e.e. cummings,1965
635,E. E. Cummings              ,e.e. cummings,1963
636,Isak Dinesen              ,e.e. cummings,1961
637,R.M. Lockley              ,e.e. cummings,1961
638,nan,e.e. cummings,1964
639,Peter Quennell              ,e.e. cummings,1960
640,Pierre LaTour              ,e.e. cummings,1967
641,Teo Savory              ,e.e. cummings,1961
642,Jorge Luis Borges              ,e.e. cummings,1967
643,Washington Irving              ,e.e. cummings,1961
644,E. E Cummings              ,e.e. cummings,1968
645,Tim Reynolds              ,e.e. cummings,1967
646,Eric Newby              ,e.e. cummings,1966
647,Raymond Roseliep              ,e.e. cummings,1963
648,Jory Sherman              ,e.e. cummings,1960
649,John H Bens              ,e.e. cummings,1966
650,Holley R. Cantine              ,e.e. cummings,1961
651,Yasuo Fujitomi              ,e.e. cummings,1961
652,Charles Augustin Sainte-Beuve              ,e.e. cummings,1963
653,Charles Dickens              ,e.e. cummings,1960
654,Conrad Aiken              ,e.e. cummings,1961
655,Edwin Arlington Robinson              ,e.e. cummings,1965
656,E. E Cummings              ,e.e. cummings,1960
657,Henry David Thoreau              ,e.e. cummings,1962
658,Suzanne Silberstein              ,e.e. cummings,1962
659,Theodore Roethke              ,e.e. cummings,1966
660,Arthur Bryant              ,e.e. cummings,1968
661,Tom Stoppard              ,e.e. cummings,1967
662,FredericMorton Morton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  FredericMorton  Frederi,e.e. cummings,1962
663,Bernard Pares              ,e.e. cummings,1963
664,Tim Reynolds              ,e.e. cummings,1964
665,John Russell              ,e.e. cummings,1967
666,Touring Club suisse.              ,e.e. cummings,1966
667,Theodore Russell Weiss              ,e.e. cummings,1961
668,Nicholas Joost              ,e.e. cummings,1964
669,Victor Canning              ,e.e. cummings,1964
670,Gaston Lachaise              ,e.e. cummings,1967
671,Ned O'Gorman              ,e.e. cummings,1961
672,Bollingen Foundation              ,e.e. cummings,1960
673,Nickolas Muray              ,e.e. cummings,1967
674,Gavin Maxwell              ,e.e. cummings,1960
675,Rumer Godden              ,e.e. cummings,1964
676,Gordon Meyer              ,e.e. cummings,1967
677,Charles Edward Eaton              ,e.e. cummings,1961
678,T. H. Chivers              ,e.e. cummings,1963
679,Falk-Verlag              ,e.e. cummings,1960
680,Stendhal              ,e.e. cummings,1961
681,nan,e.e. cummings,1967
682,Vincent Cronin              ,e.e. cummings,1966
683,Freya Stark              ,e.e. cummings,1967
684,R. M Lockley              ,e.e. cummings,1962
685,Jane White              ,e.e. cummings,1967
686,Edith Sitwell              ,e.e. cummings,1962
687,Brian Gardner              ,e.e. cummings,1969
688,Adam Hall              ,e.e. cummings,1966
689,nan,e.e. cummings,1962
690,John Christopher              ,e.e. cummings,1967
691,Richard Stark              ,e.e. cummings,1967
692,Albert Howard Carter              ,e.e. cummings,1967
693,Sibylle Cles-Reden              ,e.e. cummings,1962
694,Stephen Dunning              ,e.e. cummings,1967
695,Harald Busch              ,e.e. cummings,1961
696,Ezra Pound              ,e.e. cummings,1967
697,Adolf A. Berle              ,e.e. cummings,1968
698,Edmund Wilson              ,e.e. cummings,1967
699,Gustave Flaubert              ,e.e. cummings,1963
700,James Morris              ,e.e. cummings,1964
701,Cyril Connolly              ,e.e. cummings,1963
702,John Dickson Carr              ,e.e. cummings,1964
703,Kommunisticheska_i_a parti_i_a Sovetskogo So_i_uza              ,e.e. cummings,1961
704,nan,e.e. cummings,1965
705,Barbara W Tuchman              ,e.e. cummings,1966
706,Niccolò Tommaseo              ,e.e. cummings,1965
707,Glauco Viazzi              ,e.e. cummings,1967
708,Irving Ribner              ,e.e. cummings,1962
709,Charles Stanley Felver              ,e.e. cummings,1967
710,Norman Friedman              ,e.e. cummings,1961
711,Robert E. C. Wegner              ,e.e. cummings,1965
712,Richard Corbin              ,e.e. cummings,1962
713,Louis Dudek              ,e.e. cummings,1965
714,Robert Bly              ,e.e. cummings,1966
715,Donald Hall              ,e.e. cummings,1962
716,Jack J. Leedy              ,e.e. cummings,1969
717,Charles Norman              ,e.e. cummings,1962
718,Paul Rosenfeld              ,e.e. cummings,1961
719,Guy Mountfort              ,e.e. cummings,1965
720,E. E. Cummings              ,e.e. cummings,1965
721,Eve Triem              ,e.e. cummings,1965
722,Nicanor Parra              ,e.e. cummings,1967
723,Herman M. Ward              ,e.e. cummings,1963
724,Giuseppe Ungaretti              ,e.e. cummings,1960
725,Omar S Pound              ,e.e. cummings,1967
726,W. M. Smyth              ,e.e. cummings,1964
727,nan,e.e. cummings,1968
728,E. E. Cummings              ,e.e. cummings,1963
729,Vicente Aleixandre              ,e.e. cummings,1962
730,Jean Cocteau              ,e.e. cummings,1963
731,Sengai              ,e.e. cummings,1962
732,Walter H. Wager              ,e.e. cummings,1968
733,Rose Macaulay              ,e.e. cummings,1966
734,Dione Matta Mulcahy              ,e.e. cummings,1962
735,E. E. Cummings              ,e.e. cummings,1961
736,E. E. Cummings              ,e.e. cummings,1962
737,E. E. Cummings              ,e.e. cummings,1960
738,E. E. Cummings              ,e.e. cummings,1962
739,E. E. Cummings              ,e.e. cummings,1960
740,E. E. Cummings              ,e.e. cummings,1961
741,E. E. Cummings              ,e.e. cummings,1962
742,E. E. Cummings              ,e.e. cummings,1961
743,Julian Lawrence Maline              ,e.e. cummings,1967
744,Paul Revere              ,e.e. cummings,1961
745,nan,e.e. cummings,1962
746,Ann Bridge              ,e.e. cummings,1964
747,nan,e.e. cummings,1960
748,Robert Beloof              ,e.e. cummings,1966
749,Charles de Secondat Montesquieu              ,e.e. cummings,1961
750,Curtis Harnack              ,e.e. cummings,1965
751,Albert J. Guérard              ,e.e. cummings,1964
752,Mary Eden              ,e.e. cummings,1961
753,Nicolas Rauch S.A.              ,e.e. cummings,1961
754,American Education Publications              ,e.e. cummings,1960
755,George Plimpton              ,e.e. cummings,1966
756,Louis C. Thomas              ,e.e. cummings,1965
757,Eugène Atget              ,e.e. cummings,1963
758,Fosco Maraini              ,e.e. cummings,1965
759,Nell Dorr              ,e.e. cummings,1968
760,Paul Engle              ,e.e. cummings,1964
761,Richard Condon              ,e.e. cummings,1967
762,Marianne Moore              ,e.e. cummings,1964
763,Thomas J Reiter              ,e.e. cummings,1961
764,Saint-John Perse              ,e.e. cummings,1961
765,Abram Tert_s_              ,e.e. cummings,1960
766,William Packard              ,e.e. cummings,1962
767,Frank O'Connor              ,e.e. cummings,1962
768,E. E. Cummings              ,e.e. cummings,1963
769,Jere Shanor Veilleux              ,e.e. cummings,1967
770,Thomas Merton              ,e.e. cummings,1962
771,Jean Claude Pecker              ,e.e. cummings,1960
772,G. Calza              ,e.e. cummings,1965
773,Lady Ottoline Violet Anne Cavendish-Bentinck Morrell              ,e.e. cummings,1963
774,Paul Coles              ,e.e. cummings,1968
775,Stephen Edelston Toulmin              ,e.e. cummings,1964
776,S. Foster Damon              ,e.e. cummings,1964
777,nan,e.e. cummings,1969
778,Harry Kemelman              ,e.e. cummings,1968
779,Dorothy L. Sayers              ,e.e. cummings,1962
780,William Goldman              ,e.e. cummings,1964
781,Litellus Russell Muirhead              ,e.e. cummings,1960
782,Camillo Sbarbaro              ,e.e. cummings,1964
783,Georges Simenon              ,e.e. cummings,1964
784,Louis Kronenberger              ,e.e. cummings,1962
785,William Jovanovich              ,e.e. cummings,1964
786,Rex Keating              ,e.e. cummings,1962
787,Restif de La Bretonne              ,e.e. cummings,1964
788,Homer;              ,e.e. cummings,1960
789,nan,e.e. cummings,1961
790,Hugh D. Ford              ,e.e. cummings,1968
791,Elie Faure              ,e.e. cummings,1964
792,Mary de Rachewiltz              ,e.e. cummings,1961
793,Peter Redgrove              ,e.e. cummings,1961
794,Lygdamis              ,e.e. cummings,1960
795,Van Wyck Brooks              ,e.e. cummings,1962
796,Harry Hopkins              ,e.e. cummings,1964
797,nan,e.e. cummings,1962
798,Harland Ristau              ,e.e. cummings,1960
799,Robert K. Massie              ,e.e. cummings,1967
800,Geo. F. Pflaum              ,e.e. cummings,1966
801,Pierre Jean Jouve              ,e.e. cummings,1962
802,Pierre Boileau              ,e.e. cummings,1968
803,Silvio Micheli              ,e.e. cummings,1967
804,Margery Allingham              ,e.e. cummings,1961
805,J. F. Powers              ,e.e. cummings,1962
806,Sister. Magdalen Mary              ,e.e. cummings,1963
807,Elspeth Joscelin Grant Huxley              ,e.e. cummings,1962
808,René Daumal              ,e.e. cummings,1960
809,Ernest Hemingway              ,e.e. cummings,1964
810,Ranjee Gurdarsing Shahani              ,e.e. cummings,1961
811,Colin MacInnes              ,e.e. cummings,1964
812,Louise Hall Tharp              ,e.e. cummings,1965
813,R. P. Lister              ,e.e. cummings,1967
814,Hans Magnus Enzensberger              ,e.e. cummings,1960
815,Frieda Lawrence              ,e.e. cummings,1961
816,J. Maaclaren-Ross              ,e.e. cummings,1965
817,Oscar Williams              ,e.e. cummings,1962
818,René Marill Albérès              ,e.e. cummings,1964
819,V. S. Naipaul              ,e.e. cummings,1963
820,John Hopper              ,e.e. cummings,1962
821,E. E. Cummings              ,e.e. cummings,1965
822,Mary Fitt              ,e.e. cummings,1961
823,Michel Butor              ,e.e. cummings,1962
824,Thomas Corbett              ,e.e. cummings,1965
825,John Malcolm Brinnin              ,e.e. cummings,1963
826,Glyn Edmund Daniel              ,e.e. cummings,1966
827,Elspeth Joscelin Grant Huxley              ,e.e. cummings,1964
828,Simone de Beauvoir              ,e.e. cummings,1965
829,abbé Prévost              ,e.e. cummings,1960
830,Samuel Menashe              ,e.e. cummings,1961
831,Marianne Moore              ,e.e. cummings,1961
832,Wilfred Thesiger              ,e.e. cummings,1964
833,Joseph Campbell              ,e.e. cummings,1969
834,Mikhail Bulgakov              ,e.e. cummings,1967
835,Richard Lane              ,e.e. cummings,1966
836,Alexander King              ,e.e. cummings,1960
837,Horace Gregory              ,e.e. cummings,1961
838,Charles Norman              ,e.e. cummings,1963
839,Kenneth Clark              ,e.e. cummings,1960
840,Arthur Koestler              ,e.e. cummings,1961
841,D. H. Lawrence              ,e.e. cummings,1965
842,Max Eastman              ,e.e. cummings,1964
843,Ezra Pound              ,e.e. cummings,1962
844,Thorkild Hansen              ,e.e. cummings,1964
845,Coralie Howard              ,e.e. cummings,1968
846,Kenneth Lawrence Beaudoin              ,e.e. cummings,1968
847,Gustave Flaubert              ,e.e. cummings,1960
848,Charles Norman              ,e.e. cummings,1967
849,Thomas H. Wolf              ,e.e. cummings,1964
850,Yasuo Fujitomi              ,e.e. cummings,1964
851,Georges Simenon              ,e.e. cummings,1968
852,Georges Simenon              ,e.e. cummings,1964
853,Matthew Josephson              ,e.e. cummings,1962
854,Frank MacShane              ,e.e. cummings,1965
855,Madame Calderón de la Barca              ,e.e. cummings,1966
856,Constantine FitzGibbon              ,e.e. cummings,1965
857,Raymond Roseliep              ,e.e. cummings,1961
858,Armida Roncari              ,e.e. cummings,1961
859,Benjamin Bernard Cohen              ,e.e. cummings,1966
860,nan,e.e. cummings,1966
861,Julian L. Maline              ,e.e. cummings,1967
862,Jorge Luis Borges              ,e.e. cummings,1964
863,Elizabeth Stevenson              ,e.e. cummings,1961
864,Marilyn Gaull              ,e.e. cummings,1967
865,Neil Postman              ,e.e. cummings,1966
866,Doris Langley-Levy Moore              ,e.e. cummings,1961
867,Katherine Anne Porter              ,e.e. cummings,1962
868,C. Northcote Parkinson              ,e.e. cummings,1967
869,Wyndham (Edited By W K Rose) Lewis              ,e.e. cummings,1963
870,W. H. Lewis              ,e.e. cummings,1963
871,Arthur Schnitzler              ,e.e. cummings,1960
872,Paul Scott              ,e.e. cummings,1966
873,Colin Macinnes              ,e.e. cummings,1964
874,Nicolas Freeling              ,e.e. cummings,1968
875,Noel Behn              ,e.e. cummings,1967
876,Joris-Karl Huysmans              ,e.e. cummings,1965
877,Mulk Raj Anand              ,e.e. cummings,1967
878,George Lawrence              ,e.e. cummings,1963
879,Eugene Rachlis              ,e.e. cummings,1960
880,Laurence Whistler              ,e.e. cummings,1964
881,Alain Robbe-Grillet              ,e.e. cummings,1962
882,Baxter M. Geeting              ,e.e. cummings,1966
883,Edgar H. Knapp              ,e.e. cummings,1965
884,Immaculate Heart College              ,e.e. cummings,1961
885,Fosco Maraini              ,e.e. cummings,1962
886,A. M. Governale              ,e.e. cummings,1960
887,Hallwag AG              ,e.e. cummings,1960
888,A. Palmieri-Carabelli              ,e.e. cummings,1961
889,Sergei Eisenstein              ,e.e. cummings,1962
890,Richard Ellmann              ,e.e. cummings,1961
891,James Stephens              ,e.e. cummings,1964
892,nan,e.e. cummings,1961
893,Peg Bracken              ,e.e. cummings,1962
894,E. E. Cummings              ,e.e. cummings,1960
895,E. E. Cummings              ,e.e. cummings,1960
896,Alistair MacLean              ,e.e. cummings,1963
897,Oriana Fallaci              ,e.e. cummings,1966
898,William Pratt              ,e.e. cummings,1963
899,Richard G. Stern              ,e.e. cummings,1962
900,Richard Arthur Warren Hughes              ,e.e. cummings,1961
901,Stephen Vizinczey              ,e.e. cummings,1966
902,Riccardo Malipiero              ,e.e. cummings,1964
903,Giacomo Casanova              ,e.e. cummings,1966
904,William Alfred              ,e.e. cummings,1966
905,Chad Walsh              ,e.e. cummings,1967
906,Gavin Maxwell              ,e.e. cummings,1965
907,E. E. Cummings              ,e.e. cummings,1960
908,Allan H. Ryskind              ,e.e. cummings,1968
909,R. P. Lister              ,e.e. cummings,1966
910,nan,e.e. cummings,1967
911,Patrick McGeown              ,e.e. cummings,1968
912,Pierre Jean Jouve              ,e.e. cummings,1963
913,Leon Edel              ,e.e. cummings,1962
914,Leon Edel              ,e.e. cummings,1962
915,Lawrence Ferlinghetti              ,e.e. cummings,1960
916,Desmond Bagley              ,e.e. cummings,1967
917,Richard Arthur Warren Hughes              ,e.e. cummings,1961
918,Giacomo Casanova              ,e.e. cummings,1960
919,Mervyn Laurence Peake              ,e.e. cummings,1967
920,Loelia Lindsay              ,e.e. cummings,1961
921,Georges Blond              ,e.e. cummings,1961
922,Mary Purcell              ,e.e. cummings,1963
923,Carl Bode              ,e.e. cummings,1961
924,Charles Greville              ,e.e. cummings,1963
925,Eve Triem              ,e.e. cummings,1967
926,nan,e.e. cummings,1964
927,Jean Charbonneaux              ,e.e. cummings,1962
928,Richard Stark              ,e.e. cummings,1967
929,nan,e.e. cummings,1960
930,Michael Innes              ,e.e. cummings,1962
931,C. W. Ceram              ,e.e. cummings,1966
932,Robert Woodrow Langbaum              ,e.e. cummings,1965
933,Gustavo Sáinz              ,e.e. cummings,1968
934,Patricia Wentworth              ,e.e. cummings,1965
935,nan,e.e. cummings,1960
936,Hugo's Language Institute              ,e.e. cummings,1960
937,Charles Duff              ,e.e. cummings,1960
938,I. A. Richards              ,e.e. cummings,1960
939,Gotham Book Mart              ,e.e. cummings,1963
940,Muriel Spark              ,e.e. cummings,1961
941,Sir James George Frazer              ,e.e. cummings,1960
942,Roderick William Cameron              ,e.e. cummings,1965
943,Louise Bogan              ,e.e. cummings,1965
944,Francis Turner Palgrave              ,e.e. cummings,1961
945,Josephine Tey              ,e.e. cummings,1962
946,E. E Cummings              ,e.e. cummings,1963
947,Ira Moskowitz              ,e.e. cummings,1963
948,Lou Andreas-Salomé              ,e.e. cummings,1964
949,Frieda von Richthofen Lawrence              ,e.e. cummings,1964
950,Virginia Parsons              ,e.e. cummings,1966
951,George James Firmage              ,e.e. cummings,1963
952,Giuseppe Tomasi di Lampedusa              ,e.e. cummings,1962
953,nan,e.e. cummings,1960
954,John Lucas              ,e.e. cummings,1960
955,John Lucas              ,e.e. cummings,1964
956,Camille Flammarion              ,e.e. cummings,1968
957,Jacob Korg              ,e.e. cummings,1966
958,Colin M. Turnbull              ,e.e. cummings,1962
959,Elspeth Joscelin Grant Huxley              ,e.e. cummings,1964
960,Carl John Fischer              ,e.e. cummings,1965
961,Milovan Djilas              ,e.e. cummings,1962
962,Jacqueline Susann              ,e.e. cummings,1967
963,Gene Montague              ,e.e. cummings,1966
964,Neil Postman              ,e.e. cummings,1967
965,Charles Norman              ,e.e. cummings,1969
966,Charles Norman              ,e.e. cummings,1960
967,Michael Reck              ,e.e. cummings,1967
968,T. S. Eliot              ,e.e. cummings,1967
969,Noel Stock              ,e.e. cummings,1965
970,Jerome Salzmann              ,e.e. cummings,1960
971,Domingo Faustino Sarmiento              ,e.e. cummings,1964
972,nan,e.e. cummings,1967
973,Louise Bronson Crothers              ,e.e. cummings,1966
974,Edward Gorey              ,e.e. cummings,1960
975,Johann Wolfgang von Goethe              ,e.e. cummings,1961
976,E. E. Cummings              ,e.e. cummings,1960
977,Peter H. Beard              ,e.e. cummings,1965
978,John Edward Bowle              ,e.e. cummings,1968
979,E.E. Cummings              ,e.e. cummings,1961
980,E. E. Cummings              ,e.e. cummings,1966
981,Rumer Godden              ,e.e. cummings,1960
982,Wayland Kennet              ,e.e. cummings,1964
983,nan,e.e. cummings,1962
984,Allen Tate              ,e.e. cummings,1968
985,Lino Graneri              ,e.e. cummings,1962
986,Miklós Vajda              ,e.e. cummings,1966
987,M. F. Briguet              ,e.e. cummings,1962
988,Norman Friedman              ,e.e. cummings,1960
989,Norman Friedman              ,e.e. cummings,1964
990,All'insegna del pesce d'oro              ,e.e. cummings,1962
991,Massachusetts Historical Society.              ,e.e. cummings,1963
992,nan,e.e. cummings,1966
993,John Dickson Carr              ,e.e. cummings,1962
994,E. E. Cummings              ,e.e. cummings,1964
995,Neville Williams              ,e.e. cummings,1968
996,William J. Martz              ,e.e. cummings,1966
997,Hans Rudolf Hilty              ,e.e. cummings,1962
998,John Creasey              ,e.e. cummings,1968
999,Horace Gregory              ,e.e. cummings,1967
1000,Francisco de Quevedo              ,e.e. cummings,1961
1001,Norton Juster              ,e.e. cummings,1963
1002,Nicolas Freeling              ,e.e. cummings,1966
1003,Ernle Dusgate Selby Bradford              ,e.e. cummings,1967
1004,Roger Manvell              ,e.e. cummings,1967
1005,Ronald H. Bayes              ,e.e. cummings,1960
1006,Freya Stark              ,e.e. cummings,1961
1007,Horace Gregory              ,e.e. cummings,1961
1008,Ralph Maud              ,e.e. cummings,1964
1009,Gilbert Seldes              ,e.e. cummings,1968
1010,Barry Alan Marks              ,e.e. cummings,1964
1011,Norman Friedman              ,e.e. cummings,1964
1012,E. E. Cummings              ,e.e. cummings,1966
1013,Bill Read              ,e.e. cummings,1964
1014,Sesyle Joslin              ,e.e. cummings,1962
1015,Edgar Degas              ,e.e. cummings,1960
1016,Alfred Bester              ,e.e. cummings,1965
1017,William Wasserstrom              ,e.e. cummings,1963
1018,Mary de Rachewiltz              ,e.e. cummings,1965
1019,Bronislaw Malinowski              ,e.e. cummings,1967
1020,Elizabeth A. Drew              ,e.e. cummings,1961
1021,Thomas Edward Sanders              ,e.e. cummings,1967
1022,Richard Hillyer              ,e.e. cummings,1967
1023,Robert Huff              ,e.e. cummings,1966
1024,Walter Arnold Kaufmann              ,e.e. cummings,1961
1025,Sister Mary Immaculate              ,e.e. cummings,1966
1026,Horace Gregory              ,e.e. cummings,1962
1027,Alba De Céspedes              ,e.e. cummings,1964
1028,John McIntosh              ,e.e. cummings,1968
1029,Garcilaso de la Vega              ,e.e. cummings,1961
1030,Maureen Doan              ,e.e. cummings,1960
1031,Pat Barr              ,e.e. cummings,1967
1032,Olivia M. Cooke              ,e.e. cummings,1965
1033,L. S. Dembo              ,e.e. cummings,1966
1034,Ezra Pound              ,e.e. cummings,1964
1035,F Scott Fitzgerald              ,e.e. cummings,1963
1036,E. E Cummings              ,e.e. cummings,1962
1037,W.B. Yeats  ,W.B. Yeats,1964
1038, [N.auth] ,Virginia Woolf,1968
1039, Leonard Woolf ,Virginia Woolf,1969
1040, Saint Robert Southwell ,Virginia Woolf,1969
1041, Christopher Levenson ,Virginia Woolf,1969
1042, Walter Eytan ,Virginia Woolf,1969
1043, Leonard Woolf ,Virginia Woolf,1969
1044, Colin Wilson ,Virginia Woolf,1969
1045, Tony Lynes ,Virginia Woolf,1969
1046, Lola L. Szladits ,Virginia Woolf,1969
1047, L. P. Wilkinson ,Virginia Woolf,1969
1048, Tony Lynes ,Virginia Woolf,1969
1049, Vincent Cable ,Virginia Woolf,1969
1050, Anthony Osley ,Virginia Woolf,1969
1051, Arnol Rattenbury ,Virginia Woolf,1969
1052, [N.auth] ,Virginia Woolf,1969
1053, L. P. Wilkinson ,Virginia Woolf,1969
1054, John Gross ,Virginia Woolf,1969
1055, S. P. Rosenbaum ,Virginia Woolf,1969
1056, [N.auth] ,Virginia Woolf,1969
1057, S. A. Shah ,Virginia Woolf,1969
1058, Bertrand Russell ,Virginia Woolf,1967
1059, Jon Stallworthy ,Virginia Woolf,1969
1060, Nicholas Moore ,Virginia Woolf,1969
1061, Michael Holroyd ,Virginia Woolf,1967
1062, Rex Winsbury ,Virginia Woolf,1968
1063, Mary Stella Edwards ,Virginia Woolf,1968
1064, Lady Cynthia Asquith ,Virginia Woolf,1968
1065, Arthur L. Goodhart ,Virginia Woolf,1968
1066, Terence Tiller ,Virginia Woolf,1968
1067, Lorn Houseman ,Virginia Woolf,1968
1068, Oliver Piers Stutchbury ,Virginia Woolf,1968
1069, Prince Philip Queen of Great Britain,Virginia Woolf,1968
1070, M. I. Finley ,Virginia Woolf,1968
1071, Christopher Sykes ,Virginia Woolf,1968
1072, Ben Whitaker ,Virginia Woolf,1968
1073, Jan Myrdal ,Virginia Woolf,1968
1074, Peter Novick ,Virginia Woolf,1968
1075, Peter Jay ,Virginia Woolf,1968
1076, Kitty Muggeridge ,Virginia Woolf,1967
1077, Herbert Marcuse ,Virginia Woolf,1968
1078, Arthur Blenkinsop ,Virginia Woolf,1968
1079, Richard Gott ,Virginia Woolf,1968
1080, [N.auth] ,Virginia Woolf,1968
1081, John Pitcairn Mackintosh ,Virginia Woolf,1968
1082, John Jones ,Virginia Woolf,1968
1083, John Bayley ,Virginia Woolf,1968
1084, Kingsley Martin ,Virginia Woolf,1968
1085, Vincent Buckley ,Virginia Woolf,1968
1086, Joseph B. MacInnis ,Virginia Woolf,1968
1087, Hugh D. Ford ,Virginia Woolf,1968
1088, Dennis E. Rhodes ,Virginia Woolf,1968
1089, Sigmund Freud ,Virginia Woolf,1968
1090, Edward Joseph Lister Lowbury ,Virginia Woolf,1968
1091, Norman MacCaig ,Virginia Woolf,1968
1092, Society of Labour Lawyers. ,Virginia Woolf,1968
1093, Harold Nicolson ,Virginia Woolf,1966
1094, Harold Nicolson ,Virginia Woolf,1966
1095, Ann Bridge ,Virginia Woolf,1968
1096, Alice M. Coats ,Virginia Woolf,1968
1097, Laurens Van der Post ,Virginia Woolf,1967
1098, Laurence W. Martin ,Virginia Woolf,1967
1099, Malcolm Muggeridge ,Virginia Woolf,1967
1100, Khursheed Kamal Aziz ,Virginia Woolf,1967
1101, Marie Peel ,Virginia Woolf,1967
1102, William Faulkner ,Virginia Woolf,1967
1103, Barbara Wootton ,Virginia Woolf,1967
1104, Lord Alfred Tennyson ,Virginia Woolf,1967
1105, James George Johnson ,Virginia Woolf,1967
1106, William Faulkner ,Virginia Woolf,1962
1107, Graham Stuart Thomas ,Virginia Woolf,1967
1108, J. M. S. Potter ,Virginia Woolf,1967
1109, Ralph Barker ,Virginia Woolf,1967
1110, Kitty Muggeridge ,Virginia Woolf,1967
1111, Denys Mostyn Forrest ,Virginia Woolf,1967
1112, Rigas Doganis ,Virginia Woolf,1967
1113, Rye Art Gallery. ,Virginia Woolf,1967
1114, Geoffrey Agnew ,Virginia Woolf,1967
1115, William Alexander Robson ,Virginia Woolf,1967
1116, R. H. Barrow ,Virginia Woolf,1967
1117, E. W. Hildick ,Virginia Woolf,1967
1118, Royal Horticultural Society ,Virginia Woolf,1967
1119, Vernon Bartlett ,Virginia Woolf,1967
1120, John Keats ,Virginia Woolf,1967
1121, [N.auth] ,Virginia Woolf,1967
1122, Thomas Marion Woodard ,Virginia Woolf,1966
1123, Justin Kaplan ,Virginia Woolf,1966
1124, J. C. Hall ,Virginia Woolf,1966
1125, Sir Robert Grainger Ker Thompson ,Virginia Woolf,1966
1126, Harvey Leonard Dyck ,Virginia Woolf,1966
1127, Harold Macmillan ,Virginia Woolf,1966
1128, Sir Malcolm Darling ,Virginia Woolf,1966
1129, Francis Watson ,Virginia Woolf,1966
1130, John Fowles ,Virginia Woolf,1966
1131, Laurens Van der Post ,Virginia Woolf,1966
1132, May Ivimy ,Virginia Woolf,1966
1133, David Gill ,Virginia Woolf,1966
1134, William Faulkner ,Virginia Woolf,1966
1135, Jack Kirkland ,Virginia Woolf,1966
1136, Anne Bernays ,Virginia Woolf,1966
1137, G. Gordela ,Virginia Woolf,1966
1138, D. F. McKenzie ,Virginia Woolf,1966
1139, John Bayley ,Virginia Woolf,1966
1140, Leon Edel ,Virginia Woolf,1966
1141, G. H. Preston ,Virginia Woolf,1966
1142, 1st Viscount Oliver Lyttelton Chandos ,Virginia Woolf,1966
1143, Somly Gygy ,Virginia Woolf,1966
1144, D. J. Enright ,Virginia Woolf,1966
1145, Joe MacInnis ,Virginia Woolf,1966
1146, Helen Bannerman ,Virginia Woolf,1966
1147, Dorothy Bussy ,Virginia Woolf,1966
