,Book Author,Book Owner,Publication Year
6036,Catherine Drinker Bowen   ,Ezra Pound,1957
6037,Katharine Marjory Stewart-Murray Atholl,Ernest Hemingway,1938
6038,Eugenia Levi   ,Ezra Pound,1908
6039,Herrlee Glessner Creel   ,Ezra Pound,1948
6040,Walter Morse Rummel   ,Ezra Pound,1913
6041,John Alfred Atkins,Ernest Hemingway,1952
6042,Anna Wickham   ,Ezra Pound,1921
6043,E. N. Sanctuary   ,Ezra Pound,1934
6044,Ezra Pound   ,Ezra Pound,1916
6045,Herbert Atkinson,Ernest Hemingway,1938
6046,Ezra Pound   ,Ezra Pound,1917
6047,Quintilian   ,Ezra Pound,1604
6048,Benge Atlee,Ernest Hemingway,1939
6049,William Sellers   ,Ezra Pound,1910
6050,Enrico Pea   ,Ezra Pound,1954
6051,William Attwood,Ernest Hemingway,1949
6052,Hovhanness I. Pilikian   ,Ezra Pound,1964
6053,Ezra Pound   ,Ezra Pound,1934
6054,Maria Luisa Gamalero   ,Ezra Pound,1960
6055,William Attwood,Ernest Hemingway,1955
6056,Upton Sinclair   ,Ezra Pound,1925
6057,Richard Lewinsohn   ,Ezra Pound,1929
6058,F. W. Nielsen Wright   ,Ezra Pound,1960
6059,Janice Chase King   ,Ezra Pound,1948
6060,Karl Marx   ,Ezra Pound,1932
6061,William Goodreau   ,Ezra Pound,1961
6062,Harold Scofield Betts   ,Ezra Pound,1945
6063,Luigi Serravalli   ,Ezra Pound,1960
6064,Cyril Clemens   ,Ezra Pound,1965
6065,Jean de Boschère   ,Ezra Pound,1927
6066,Ezra Pound   ,Ezra Pound,1960
6067,Joseph Campbell   ,Ezra Pound,1911
6068,George Washington Crile   ,Ezra Pound,1915
6069,Raymond Adrien De Roover   ,Ezra Pound,1948
6070,Brigitte Denninghoff   ,Ezra Pound,1958
6071,Halide Edib Adıvar   ,Ezra Pound,1926
6072,Ismail Kemal Bey   ,Ezra Pound,1920
6073,Edward Potts Cheyney   ,Ezra Pound,1936
6074,Antonio Lobero   ,Ezra Pound,1832
6075,Peter Heyward   ,Ezra Pound,1938
6076,Charles A Matz   ,Ezra Pound,1965
6077,Aristotle   ,Ezra Pound,1928
6078,Aristotle   ,Ezra Pound,1935
6079,Clayton Eshleman   ,Ezra Pound,1962
6080,Gino Saviotti   ,Ezra Pound,1934
6081,Carlo Scarfoglio   ,Ezra Pound,1953
6082,Ford Madox Ford   ,Ezra Pound,1926
6083,Jean Barral   ,Ezra Pound,1941
6084,Cesare Masciotti   ,Ezra Pound,1960
6085,Luigi Monti   ,Ezra Pound,1926
6086,Niccolò Sigillino   ,Ezra Pound,1959
6087,Antonio Piscitelli   ,Ezra Pound,1958
6088,James P. Warburg   ,Ezra Pound,1934
6089,Arthur Kitson   ,Ezra Pound,1920
6090,Curtis Putnam Nettels   ,Ezra Pound,1934
6091,Upton Sinclair   ,Ezra Pound,1927
6092,Restif de La Bretonne   ,Ezra Pound,1931
6093,[N.auth]   ,Ezra Pound,1940
6094,Walter Morse Rummel   ,Ezra Pound,1911
6095,Marcenus R. K. Wright   ,Ezra Pound,1870
6096,Stewart Chedburn   ,Ezra Pound,1939
6097,Oswald Mosley   ,Ezra Pound,1961
6098,Giuseppe Viviani   ,Ezra Pound,1960
6099,Luis Feito   ,Ezra Pound,1959
6100,Joseph Campbell   ,Ezra Pound,1909
6101,Brian Gould   ,Ezra Pound,1972
6102,Pierlisa Bollea   ,Ezra Pound,1960
6103,Brigit Patmore   ,Ezra Pound,1965
6104,Hovhanness I. Pilikian   ,Ezra Pound,1962
6105,Sven Anders Hedin   ,Ezra Pound,1926
6106,Jas_maudd_na   ,Ezra Pound,1939
6107,R. McNair Wilson   ,Ezra Pound,1927
6108,Joseph Conrad   ,Ezra Pound,1924
6109,C. H. Douglas   ,Ezra Pound,1934
6110,William E. Woodward   ,Ezra Pound,1936
6111,C. H. Douglas   ,Ezra Pound,1933
6112,Brooks Adams   ,Ezra Pound,1903
6113,Helen Zimmern   ,Ezra Pound,1920
6114,Allen Upward   ,Ezra Pound,1908
6115,Giovanni Guareschi   ,Ezra Pound,1951
6116,William Z. Foster   ,Ezra Pound,1927
6117,Alexander Del Mar   ,Ezra Pound,1900
6118,Alec Wilson   ,Ezra Pound,1931
6119,C. H Douglas   ,Ezra Pound,1930
6120,Geoffrey Chaucer   ,Ezra Pound,1903
6121,Guido Cavalcanti   ,Ezra Pound,1932
6122,Theodore Enslin   ,Ezra Pound,1958
6123,Sophocles   ,Ezra Pound,1957
6124,Oswald Mosley   ,Ezra Pound,1930
6125,Charles E. Coughlin   ,Ezra Pound,1936
6126,Ford Madox Ford   ,Ezra Pound,1915
6127,Jackson H. Ralston   ,Ezra Pound,1932
6128,George P. Garrett   ,Ezra Pound,1959
6129,Alice A. Bailey   ,Ezra Pound,1934
6130,Aristotle   ,Ezra Pound,1934
6131,Djuna Barnes   ,Ezra Pound,1936
6132,Sherry Mangan   ,Ezra Pound,1934
6133,Hubert Creekmore   ,Ezra Pound,1950
6134,Sir Thomas Malory   ,Ezra Pound,1892
6135,Ernest Francisco Fenollosa   ,Ezra Pound,1916
6136,Robert McAlmon   ,Ezra Pound,1929
6137,Peter Russell   ,Ezra Pound,1952
6138,T. E. Hulme   ,Ezra Pound,1929
6139,Heinrich Heine,F. Scott Fitzgerald,1892
6140,Jules Helein,F. Scott Fitzgerald,1921
6141,William Hickey,F. Scott Fitzgerald,1921
6142,Maurice Gerschon Hindus,F. Scott Fitzgerald,1932
6143,Klementyna Ta nska Hofmanowa,F. Scott Fitzgerald,1896
6144,Earnest Albert Hooton,F. Scott Fitzgerald,1937
6145,Sidney Coe Howard,F. Scott Fitzgerald,1924
6146,Sidney Howard,F. Scott Fitzgerald,1925
6147,[N.auth],F. Scott Fitzgerald,1900
6148,[N.auth],F. Scott Fitzgerald,1900
6149,Aldous Huxley,F. Scott Fitzgerald,1923
6150,Lester Atwell,Ernest Hemingway,1958
6151,Wallace Walter Atwood,Ernest Hemingway,1945
6152,Edgar Aubert de La Rüe,Ernest Hemingway,1957
6153,Dominique Aubier,Ernest Hemingway,1955
6154,John Aubrey,Ernest Hemingway,1957
6155,Henry Wade,Ernest Hemingway,1957
6156,Octave Aubry,Ernest Hemingway,1947
6157,W. H. Auden,Ernest Hemingway,1940
6158,W. H. Auden,Ernest Hemingway,1945
6159,W. H. Auden,Ernest Hemingway,1936
6160,W. H. Auden,Ernest Hemingway,1930
6161,W. H. Auden,Ernest Hemingway,1937
6162,W. H. Auden,Ernest Hemingway,1935
6163,W. H. Auden,Ernest Hemingway,1938
6164,W. H. Auden,Ernest Hemingway,1950
6165,John James Audubon,Ernest Hemingway,1946
6166,Jane Austen,Ernest Hemingway,1924
6167,Jane Austen,Ernest Hemingway,1922
6168,A. B. Austin,Ernest Hemingway,1931
6169,Alex Austin,Ernest Hemingway,1956
6170,Daniel H. Woodward   ,Ezra Pound,1964
6171,Thomas Jefferson   ,Ezra Pound,1825
6172,T. S. Eliot   ,Ezra Pound,1948
6173,Armando Vannini   ,Ezra Pound,1920
6174,T. G. Masaryk   ,Ezra Pound,1918
6175,Salvatore Deledda   ,Ezra Pound,1957
6176,[N.auth]   ,Ezra Pound,1944
6177,Marianne Moore   ,Ezra Pound,1959
6178,Jorge de Lima   ,Ezra Pound,1950
6179,[N.auth]   ,Ezra Pound,1840
6180,Jean de Boschère   ,Ezra Pound,1937
6181,baron Thomas Jeeves Horder Horder   ,Ezra Pound,1938
6182,Saturno Montanari   ,Ezra Pound,1939
6183,Homer   ,Ezra Pound,1538
6184,François De Maucroix   ,Ezra Pound,1710
6185,John Buchan   ,Ezra Pound,1934
6186,Bonamy Dobrée   ,Ezra Pound,1935
6187,Dante   ,Ezra Pound,1921
6188,Casa Editrice Libraria Musicale   ,Ezra Pound,1938
6189,Ezra Pound   ,Ezra Pound,1944
6190,Ian Fletcher   ,Ezra Pound,1947
6191,Ezra Pound   ,Ezra Pound,1944
6192,Huey Pierce Long   ,Ezra Pound,1935
6193,Mary Colum   ,Ezra Pound,1959
6194,Huey Pierce Long   ,Ezra Pound,1935
6195,Nicholas Murray Butler   ,Ezra Pound,1940
6196,Dachine Rainer   ,Ezra Pound,1948
6197,Guido Leto   ,Ezra Pound,1951
6198,Yvon De Begnac   ,Ezra Pound,1950
6199,Régis Michaud   ,Ezra Pound,1928
6200,Biblioteca apostolica vaticana. Manuscript. Pap. aeg. 19.   ,Ezra Pound,1954
6201,Emmanou_l D. Rhoid_s   ,Ezra Pound,1935
6202,Dante   ,Ezra Pound,1903
6203,John Butler Yeats   ,Ezra Pound,1917
6204,Enrico Pea   ,Ezra Pound,1949
6205,Arturo Fornaro   ,Ezra Pound,1957
6206,Georges Simenon   ,Ezra Pound,1948
6207,Gabriel Faure   ,Ezra Pound,1920
6208,Frederick James Gould   ,Ezra Pound,1937
6209,Permanent Council for the Development of National Production of the Republic of   ,Ezra Pound,1954
6210,Francisco de Quevedo   ,Ezra Pound,1954
6211,Ezra Pound   ,Ezra Pound,1913
6212,Ezra Pound   ,Ezra Pound,1909
6213,Wayne Andrews   ,Ezra Pound,1936
6214,Pindar   ,Ezra Pound,1829
6215,Alan Neame   ,Ezra Pound,1953
6216,Peter Russell   ,Ezra Pound,1949
6217,François Masai   ,Ezra Pound,1956
6218,Plutarch   ,Ezra Pound,1899
6219,Matthew Mead   ,Ezra Pound,1960
6220,Manuel Maples Arce   ,Ezra Pound,1936
6221,Pino Masnata   ,Ezra Pound,1961
6222,John Rodker   ,Ezra Pound,1900
6223,Rabindranath Tagore   ,Ezra Pound,1946
6224,T. S. Eliot   ,Ezra Pound,1925
6225,Algernon Charles Swinburne   ,Ezra Pound,1878
6226,Thomas Kinsella   ,Ezra Pound,1961
6227,John Donne   ,Ezra Pound,1896
6228,Patrick Creagh   ,Ezra Pound,1960
6229,Nancy Cunard   ,Ezra Pound,1930
6230,Giacomo Oreglia   ,Ezra Pound,1958
6231,Manuel José Quintana   ,Ezra Pound,1807
6232,Kabir   ,Ezra Pound,1966
6233,Mario Rèfolo   ,Ezra Pound,1943
6234,Nahapet K_uch_ak   ,Ezra Pound,1960
6235,Tristan Corbière   ,Ezra Pound,1962
6236,Ezra Pound   ,Ezra Pound,1951
6237,Ezra Pound   ,Ezra Pound,1939
6238,[N.auth]   ,Ezra Pound,1933
6239,Upton Sinclair   ,Ezra Pound,1935
6240,T. S. Eliot   ,Ezra Pound,1922
6241,von der Vogelweide Walther   ,Ezra Pound,1913
6242,A. G. Villoldo   ,Ezra Pound,1913
6243,Ronald Perry   ,Ezra Pound,1962
6244,Angelo De Luca   ,Ezra Pound,1961
6245,Ezra Pound   ,Ezra Pound,1952
6246,Elizabeth Berger Nichols   ,Ezra Pound,1931
6247,Pierre de Bourdeille Brantôme   ,Ezra Pound,1918
6248,Vicente Blasco Ibanez,F. Scott Fitzgerald,1919
6249,C. V. Jamison,F. Scott Fitzgerald,1922
6250,Foster Johns,F. Scott Fitzgerald,1927
6251,Owen Johnson,F. Scott Fitzgerald,1912
6252,William Johnston,F. Scott Fitzgerald,1926
6253,Alex Austin (ed.),Ernest Hemingway,1957
6254,ed. Austin,Ernest Hemingway,1956
6255,Alexander Berry Austin,Ernest Hemingway,1943
6256,C.F. Austin,Ernest Hemingway,1905
6257,C.F. Austin,Ernest Hemingway,1908
6258,Australian National Publicity Association,Ernest Hemingway,1944
6259,Giuseppe Avarna,Ernest Hemingway,1949
6260,Gerald Averill,Ernest Hemingway,1948
6261,Salvatore Avrigemma,Ernest Hemingway,1936
6262,Manuel Ayala Lo_pez,Ernest Hemingway,1951
6263,da Parma Basinio   ,Ezra Pound,1925
6264,John R.W. Slinger   ,Ezra Pound,1959
6265,Giuseppe Ungaretti   ,Ezra Pound,1947
6266,Luciano Anceschi   ,Ezra Pound,1953
6267,Lionel Pigot Johnson   ,Ezra Pound,1915
6268,Robert Burns   ,Ezra Pound,1813
6269,Wilfrid Scawen Blunt   ,Ezra Pound,1914
6270,Archibald MacLeish   ,Ezra Pound,1961
6271,Poetry Book Society   ,Ezra Pound,1961
6272,Henry Harrison   ,Ezra Pound,1935
6273,Poetry Society   ,Ezra Pound,1969
6274,Hugh Kenner   ,Ezra Pound,1951
6275,Alice Steiner Amdur   ,Ezra Pound,1936
6276,Ezra Pound   ,Ezra Pound,1937
6277,Fritz von Unruh   ,Ezra Pound,1933
6278,Odon Por   ,Ezra Pound,1940
6279,Gioacchino Nicoletti   ,Ezra Pound,1937
6280,Aristotle   ,Ezra Pound,1932
6281,Robert McAlmon   ,Ezra Pound,1926
6282,Lionel Pigot Johnson   ,Ezra Pound,1911
6283,Charles Augustus Ker Bennet Tankerville   ,Ezra Pound,1934
6284,P. W. Tulloch   ,Ezra Pound,1936
6285,Samuel Barrett Pettengill   ,Ezra Pound,1934
6286,Mario Gulino   ,Ezra Pound,1949
6287,J. F. Powers   ,Ezra Pound,1947
6288,Robert Skidelsky   ,Ezra Pound,1969
6289,Sir Leo George Chiozza Money   ,Ezra Pound,1933
6290,Edvige Schulte   ,Ezra Pound,1960
6291,[N.auth]   ,Ezra Pound,1944
6292,Prestonia Mann Martin   ,Ezra Pound,1932
6293,José V. de Pina Martins   ,Ezra Pound,1954
6294,José V. de Pina Martins   ,Ezra Pound,1954
6295,Aeschylus   ,Ezra Pound,1930
6296,Dallam Simpson   ,Ezra Pound,1951
6297,Dallam Flynn   ,Ezra Pound,1951
6298,Christopher Pleydell-Bouverie   ,Ezra Pound,1937
6299,Dante   ,Ezra Pound,1903
6300,Concetto Pettinato   ,Ezra Pound,1949
6301,John R.W. Slinger   ,Ezra Pound,1957
6302,Adrian Durham Stokes   ,Ezra Pound,1932
6303,Fritz R. Vanderpyl   ,Ezra Pound,1919
6304,Joseph Stalin   ,Ezra Pound,1927
6305,Ezra Pound   ,Ezra Pound,1919
6306,Horace   ,Ezra Pound,1858
6307,Arthur Reade   ,Ezra Pound,1938
6308,Walter Besant   ,Ezra Pound,1879
6309,Ford Madox Ford   ,Ezra Pound,1933
6310,George P. Garrett   ,Ezra Pound,1959
6311,C. H. Douglas   ,Ezra Pound,1948
6312,Rolf Hennequel   ,Ezra Pound,1961
6313,Renato Majolo   ,Ezra Pound,1944
6314,Basil Bunting   ,Ezra Pound,1930
6315,Huey Pierce Long   ,Ezra Pound,1935
6316,Ezra Pound   ,Ezra Pound,1967
6317,Ezra Pound   ,Ezra Pound,1967
6318,Leslie Rumble   ,Ezra Pound,1953
6319,Pablo Neruda   ,Ezra Pound,1944
6320,Jean Barral   ,Ezra Pound,1935
6321,Carlo Linati   ,Ezra Pound,1931
6322,Edward Bulwer Lytton   ,Ezra Pound,1902
6323,Guido Cavalcanti   ,Ezra Pound,1931
6324,Ezra Pound   ,Ezra Pound,1912
6325,Edvige Schulte   ,Ezra Pound,1959
6326,Vittorio Vettori   ,Ezra Pound,1958
6327,Vladimir Il_ich Lenin   ,Ezra Pound,1921
6328,Louis Untermeyer   ,Ezra Pound,1964
6329,John Wilmot Rochester   ,Ezra Pound,1959
6330,Rolando Monti   ,Ezra Pound,1950
6331,Eugen Dollmann   ,Ezra Pound,1949
6332,Alexander Del Mar   ,Ezra Pound,1955
6333,Rudi Holzapfel   ,Ezra Pound,1960
6334,Giovanni Battista Pighi   ,Ezra Pound,1960
6335,Wyndham Lewis   ,Ezra Pound,1951
6336,Wyndham Lewis   ,Ezra Pound,1950
6337,William Cobbett   ,Ezra Pound,1936
6338,Djuna Barnes   ,Ezra Pound,1928
6339,[N.auth]   ,Ezra Pound,1899
6340,S. A. Luciani   ,Ezra Pound,1954
6341,Maurice Dale Colbourne   ,Ezra Pound,1935
6342,Leo Frobenius   ,Ezra Pound,1910
6343,Alexander Del Mar   ,Ezra Pound,1896
6344,Langston Hughes   ,Ezra Pound,1932
6345,[N.auth]   ,Ezra Pound,1937
6346,Ezra Pound   ,Ezra Pound,1965
6347,Edward Coke   ,Ezra Pound,1681
6348,Edward Coke   ,Ezra Pound,1669
6349,Union of Democratic Control   ,Ezra Pound,1932
6350,François Villon   ,Ezra Pound,1953
6351,Ezra Pound   ,Ezra Pound,1953
6352,John Wilmot Rochester   ,Ezra Pound,1948
6353,Ezra Pound   ,Ezra Pound,1973
6354,Ovid   ,Ezra Pound,1939
6355,Charles Plymell   ,Ezra Pound,1960
6356,George Santayana   ,Ezra Pound,1896
6357,Benito Sablone   ,Ezra Pound,1960
6358,Lino Carpinteri   ,Ezra Pound,1968
6359,Charles E. Coughlin   ,Ezra Pound,1936
6360,Carlo Bianchi   ,Ezra Pound,1958
6361,Sadakichi Hartmann   ,Ezra Pound,1930
6362,Sylvia Beach   ,Ezra Pound,1962
6363,Huey Pierce Long   ,Ezra Pound,1935
6364,Peter Heyward   ,Ezra Pound,1939
6365,Ida Farnell   ,Ezra Pound,1896
6366,Mario Gulino   ,Ezra Pound,1954
6367,Ezra Pound   ,Ezra Pound,1959
6368,Georg Wilhelm Friedrich Hegel   ,Ezra Pound,1965
6369,Carlo Scarfoglio   ,Ezra Pound,1940
6370,[N.auth]   ,Ezra Pound,1950
6371,Arthur Brenton   ,Ezra Pound,1933
6372,Cristóbal de Villalón   ,Ezra Pound,1945
6373,Arthur Galton   ,Ezra Pound,1885
6374,Giuseppe Vattuone   ,Ezra Pound,1954
6375,E. Coselschi   ,Ezra Pound,1961
6376,Nathan Bailey   ,Ezra Pound,1763
6377,Keith Ayling,Ernest Hemingway,1943
6378,Manuel Azaña,Ernest Hemingway,1939
6379,Manuel Azaña,Ernest Hemingway,1939
6380,de Azpilikoeta,Ernest Hemingway,1939
6381,Havilah Babcock,Ernest Hemingway,1952
6382,Isaak Babel_,Ernest Hemingway,1955
6383,Isaak Babel_,Ernest Hemingway,1929
6384,Howard Back,Ernest Hemingway,1938
6385,Karl Baedeker (firm),Ernest Hemingway,1911
6386,William Arkwright,Ernest Hemingway,1948
6387,Luis de Armiñán,Ernest Hemingway,1953
6388,Flora Armitage,Ernest Hemingway,1955
6389,Charlotte Armstrong,Ernest Hemingway,1952
6390,Louis Armstrong,Ernest Hemingway,1955
6391,Ernest Hemingway,Ernest Hemingway,1923
6392,Ernest Hemingway,Ernest Hemingway,1924
6393,Ernest Hemingway,Ernest Hemingway,1926
6394,Ernest Hemingway,Ernest Hemingway,1926
6395,Ernest Hemingway,Ernest Hemingway,1927
6396,Ernest Hemingway,Ernest Hemingway,1925
6397,Ernest Hemingway,Ernest Hemingway,1929
6398,Ernest Hemingway,Ernest Hemingway,1932
6399,Ernest Hemingway,Ernest Hemingway,1933
6400,Ernest Hemingway,Ernest Hemingway,1935
6401,Ernest Hemingway,Ernest Hemingway,1937
6402,Ernest Hemingway,Ernest Hemingway,1938
6403,Ernest Hemingway,Ernest Hemingway,1940
6404,Ernest Hemingway,Ernest Hemingway,1950
6405,Ernest Hemingway,Ernest Hemingway,1952
6406,Ernest Hemingway,Ernest Hemingway,1936
6407,Francisco Canaro   ,Ezra Pound,1923
6408,Paul K. T. Sih   ,Ezra Pound,1936
6409,Ezra Pound   ,Ezra Pound,1935
6410,Hewlett Johnson   ,Ezra Pound,1936
6411,A. R. Orage   ,Ezra Pound,1935
6412,C. H. Douglas   ,Ezra Pound,1930
6413,Edward Sylvester Ellis   ,Ezra Pound,1961
6414,Rolf Hennequel   ,Ezra Pound,1961
6415,Ronald Duncan   ,Ezra Pound,1960
6416,Gladys Campbell   ,Ezra Pound,1965
6417,Maurice James Craig   ,Ezra Pound,1948
6418,Benedetto Varchi   ,Ezra Pound,1555
6419,Clay Smith   ,Ezra Pound,1926
6420,Henry Crowder   ,Ezra Pound,1930
6421,Edgar Lee Masters   ,Ezra Pound,1912
6422,Allen Upward   ,Ezra Pound,1888
6423,Guido Cavalcanti   ,Ezra Pound,1912
6424,Albert Campbell   ,Ezra Pound,1962
6425,Lucy Di Bella   ,Ezra Pound,1958
6426,Storm Jameson   ,Ezra Pound,1935
6427,Samuel Eliot Morison   ,Ezra Pound,1953
6428,Robert Goffin   ,Ezra Pound,1962
6429,Filippo Tommaso Marinetti   ,Ezra Pound,1931
6430,William Foss   ,Ezra Pound,1938
6431,Alice Corbin Henderson   ,Ezra Pound,1912
6432,Huey Pierce Long   ,Ezra Pound,1935
6433,Manlio Torquato Dazzi   ,Ezra Pound,1955
6434,[N.auth]   ,Ezra Pound,1934
6435,Vladimir Il_ich Lenin   ,Ezra Pound,1935
6436,Adrian Durham Stokes   ,Ezra Pound,1934
6437,Pietro Rota   ,Ezra Pound,1874
6438,Arthur Kitson   ,Ezra Pound,1944
6439,Benedetto Varchi   ,Ezra Pound,1721
6440,Forrest Read   ,Ezra Pound,1969
6441,Stanley Lane-Poole   ,Ezra Pound,1902
6442,Songling Pu   ,Ezra Pound,1880
6443,W. Risdon   ,Ezra Pound,1937
6444,Walter Pater   ,Ezra Pound,1873
6445,Eustace Clarence Mullins   ,Ezra Pound,1952
6446,John Hargrave   ,Ezra Pound,1935
6447,Roy DeCarava   ,Ezra Pound,1955
6448,Salvatore Cutino   ,Ezra Pound,1946
6449,George Santayana   ,Ezra Pound,1957
6450,Desmond Stewart   ,Ezra Pound,1955
6451,Titus Lucretius Carus   ,Ezra Pound,1822
6452,Donald Gallup   ,Ezra Pound,1969
6453,Giuseppe Ungaretti   ,Ezra Pound,1960
6454,Italo Nucci   ,Ezra Pound,1925
6455,E. V. Malderen   ,Ezra Pound,1919
6456,Wyndham Lewis   ,Ezra Pound,1917
6457,George Kamensky   ,Ezra Pound,1900
6458,Claude Dunster   ,Ezra Pound,1965
6459,Robert de Souza   ,Ezra Pound,1920
6460,Giovanni Cecchini   ,Ezra Pound,1943
6461,Vittorio G. Rossi   ,Ezra Pound,1969
6462,Roy Fisher   ,Ezra Pound,1962
6463,Matthew Josephson,F. Scott Fitzgerald,1938
6464,James Joyce,F. Scott Fitzgerald,1923
6465,James Joyce,F. Scott Fitzgerald,1922
6466,Magdalen King-Hall,Ernest Hemingway,1926
6467,Charles Kingsley,Ernest Hemingway,1947
6468,Matt Kinkaid,Ernest Hemingway,1956
6469,Alexander Angus Airlie Kinloch,Ernest Hemingway,1885
6470,John Patrick Douglas Balfour Kinross,Ernest Hemingway,1935
6471,Alfred C. Kinsey,Ernest Hemingway,1948
6472,Rudyard Kipling,Ernest Hemingway,1907
6473,Rudyard Kipling,Ernest Hemingway,1936
6474,Rudyard Kipling,Ernest Hemingway,1950
6475,Edward Coke   ,Ezra Pound,1648
6476,Thomas Hart Benton   ,Ezra Pound,1954
6477,Brigit Patmore   ,Ezra Pound,1926
6478,Diane Di Prima   ,Ezra Pound,1958
6479,Benito Pérez Galdós   ,Ezra Pound,1932
6480,Sextus Propertius   ,Ezra Pound,1784
6481,Paul Gentizon   ,Ezra Pound,1944
6482,Rudyard Kipling,Ernest Hemingway,1931
6483,Leonard Nathan   ,Ezra Pound,1965
6484,George Antheil   ,Ezra Pound,1929
6485,Harry Crosby   ,Ezra Pound,1929
6486,Guido Cavalcanti   ,Ezra Pound,1949
6487,Ilka Krupkin   ,Ezra Pound,1947
6488,Claudio Trevi   ,Ezra Pound,1964
6489,[N.auth]   ,Ezra Pound,1936
6490,Cornelio Di Marzio   ,Ezra Pound,1926
6491,Halide Edib Adıvar   ,Ezra Pound,1928
6492,Dante   ,Ezra Pound,1897
6493,Sherborne Abbey Son et Lumière Committee   ,Ezra Pound,1971
6494,Georg Trakl   ,Ezra Pound,1961
6495,Rudyard Kipling,Ernest Hemingway,1926
6496,Ezra Pound   ,Ezra Pound,1957
6497,Oscar Springer (Firm)   ,Ezra Pound,1935
6498,Alfonso Lazzari   ,Ezra Pound,1915
6499,Ezra Pound   ,Ezra Pound,1920
6500,Walter Trillini   ,Ezra Pound,1958
6501,James Joyce,F. Scott Fitzgerald,1939
6502,James Joyce,F. Scott Fitzgerald,1931
6503,Rudyard Kipling,Ernest Hemingway,1947
6504,Rudyard Kipling,Ernest Hemingway,1942
6505,Rudyard Kipling,Ernest Hemingway,1931
6506,Rudyard Kipling,Ernest Hemingway,1899
6507,Rudyard Kipling,Ernest Hemingway,1924
6508,Rudyard Kipling,Ernest Hemingway,1899
6509,Hans Hellmut Kirst,Ernest Hemingway,1955
6510,Hans Hellmut Kirst,Ernest Hemingway,1955
6511,Alexander Klein,Ernest Hemingway,1958
6512,Alexander Klein,Ernest Hemingway,1955
6513,Herb Klein,Ernest Hemingway,1953
6514,John Klempner,Ernest Hemingway,1938
6515,Kenneth Lionel Kling,Ernest Hemingway,1948
6516,Gilbert C. Klingel,Ernest Hemingway,1940
6517,Helmut Klotz,Ernest Hemingway,1937
6518,Helmut Klotz,Ernest Hemingway,1937
6519,E. F. Kluge,Ernest Hemingway,1953
6520,H. R. Knickerbocker,Ernest Hemingway,1947
6521,Arthur Knight,Ernest Hemingway,1957
6522,Charles Robert Knight,Ernest Hemingway,1935
6523,Eric Knight,Ernest Hemingway,1943
6524,Eric Knight,Ernest Hemingway,1941
6525,John Alden Knight,Ernest Hemingway,1944
6526,John Alden Knight,Ernest Hemingway,1942
6527,John Alden Knight,Ernest Hemingway,1940
6528,H. Edward Knoblaugh,Ernest Hemingway,1937
6529,August Heinrich Kober,Ernest Hemingway,1956
6530,John Kobler,Ernest Hemingway,1950
6531,A. Lawrence Kocher,Ernest Hemingway,1954
6532,Paul de Kock,Ernest Hemingway,1929
6533,Paul de Kock,Ernest Hemingway,1835
6534,Arthur Koestler,Ernest Hemingway,1953
6535,Blanche Mary Kelly,F. Scott Fitzgerald,1916
6536,Henry H. Klein,F. Scott Fitzgerald,1921
6537,Alfred Kreymborg,F. Scott Fitzgerald,1929
6538,Arthur Koestler,Ernest Hemingway,1951
6539,Arthur Koestler,Ernest Hemingway,1941
6540,Arthur Koestler,Ernest Hemingway,1954
6541,Arthur Koestler,Ernest Hemingway,1954
6542,Arthur Koestler,Ernest Hemingway,1957
6543,Arthur Koestler,Ernest Hemingway,1937
6544,Arthur Koestler,Ernest Hemingway,1945
6545,Camilla Koffler,Ernest Hemingway,1958
6546,Ylla,Ernest Hemingway,1956
6547,Abraham Lincoln,Ernest Hemingway,1900
6548,Frederick Charles Lincoln,Ernest Hemingway,1939
6549,Anne Morrow Lindbergh,Ernest Hemingway,1941
6550,Anne Morrow Lindbergh,Ernest Hemingway,1944
6551,Anne Morrow Lindbergh,Ernest Hemingway,1940
6552,Charles A. Lindbergh,Ernest Hemingway,1948
6553,Charles A. Lindbergh,Ernest Hemingway,1953
6554,Ernest Lindgren,Ernest Hemingway,1948
6555,Audrey Erskine Lindop,Ernest Hemingway,1953
6556,Eric Linklater,Ernest Hemingway,1956
6557,Eric Linklater,Ernest Hemingway,1933
6558,Eric Linklater,Ernest Hemingway,1946
6559,Jean Hertzberg Lipman,Ernest Hemingway,1942
6560,Joseph Wharton Lippincott,Ernest Hemingway,1953
6561,Joseph Wharton Lippincott,Ernest Hemingway,1958
6562,Joseph Wharton Lippincott,Ernest Hemingway,1954
6563,Joseph Wharton Lippincott,Ernest Hemingway,1950
6564,Joseph Wharton Lippincott,Ernest Hemingway,1944
6565,Walter Lippmann,Ernest Hemingway,1929
6566,[N.auth],Ernest Hemingway,1954
6567,[N.auth],Ernest Hemingway,1943
6568,[N.auth],Ernest Hemingway,1936
6569,Belle Livingstone,Ernest Hemingway,1959
6570,David Stanley Livingstone,Ernest Hemingway,1936
6571,Jesús (Recorte) Lloret,Ernest Hemingway,1953
6572,Christopher Lloyd,Ernest Hemingway,1939
6573,Jack Kofoed,Ernest Hemingway,1955
6574,Irving Kolodin,Ernest Hemingway,1947
6575,Theodore F. Koop,Ernest Hemingway,1946
6576,Dorothea Simons Kopplin,Ernest Hemingway,1945
6577,Mikhail Kori_a_kov,Ernest Hemingway,1948
6578,Peter E. Kraght,Ernest Hemingway,1942
